LATITUDE,LONGITUDE,BRIGHTNESS,ACQ_DATE,ACQ_TIME,suburb
-36.116,147.6793,330.8,2019-12-30,1311,GUYS FOREST
-36.1086,147.6651,322.4,2019-12-30,1311,GUYS FOREST
-36.0296,147.7013,350.3,2019-12-30,1311,GUYS FOREST
-36.1547,147.7388,336.1,2019-12-30,1311,GUYS FOREST
-36.0115,147.5744,319.1,2019-12-30,1311,BURROWYE
-36.0144,147.7355,315.3,2019-12-30,1311,WALWA
-36.1122,147.7026,500.0,2019-12-30,1311,GUYS FOREST
-36.0854,147.809,327.7,2019-12-30,1311,CUDGEWA
-36.0864,147.6834,500.0,2019-12-30,1311,GUYS FOREST
-36.1233,147.6935,338.7,2019-12-30,1311,GUYS FOREST
-37.055,148.1586,332.7,2019-12-30,1311,BRUMBY
-36.0187,147.6496,400.6,2019-12-30,1311,MOUNT ALFRED
-36.0595,147.6354,350.1,2019-12-30,1311,GUYS FOREST
-36.0952,147.7484,408.8,2019-12-30,1311,GUYS FOREST
-36.0016,147.6952,319.0,2019-12-30,1311,WALWA
-36.0132,147.6235,359.7,2019-12-30,1311,MOUNT ALFRED
-36.907,148.3188,321.7,2019-12-30,1311,SUGGAN BUGGAN
-36.0819,147.7708,317.2,2019-12-30,1311,CUDGEWA
-36.0818,147.6158,314.6,2019-12-30,1311,GUYS FOREST
-36.035,147.7278,386.0,2019-12-30,1311,GUYS FOREST
-36.0838,147.7588,326.3,2019-12-30,1311,CUDGEWA
-36.0946,147.8117,314.7,2019-12-30,1311,CUDGEWA
-36.1308,147.707,343.7,2019-12-30,1311,GUYS FOREST
-36.1271,147.6702,315.9,2019-12-30,1311,GUYS FOREST
-36.0806,147.7192,406.6,2019-12-30,1311,GUYS FOREST
-36.1419,147.6976,317.9,2019-12-30,1311,GUYS FOREST
-36.0873,147.6422,325.6,2019-12-30,1311,GUYS FOREST
-35.9566,147.6416,317.5,2019-12-30,1311,MOUNT ALFRED
-35.9881,147.6853,346.4,2019-12-30,1311,WALWA
-36.0576,147.6472,348.9,2019-12-30,1311,GUYS FOREST
-35.9993,147.6149,343.8,2019-12-30,1311,MOUNT ALFRED
-35.9919,147.6618,348.4,2019-12-30,1311,MOUNT ALFRED
-36.0036,147.6829,333.5,2019-12-30,1311,WALWA
-36.1231,147.7553,428.1,2019-12-30,1311,CUDGEWA
-36.1065,147.7382,468.3,2019-12-30,1311,GUYS FOREST
-35.9982,147.6569,350.7,2019-12-30,1311,MOUNT ALFRED
-35.9752,147.6455,341.9,2019-12-30,1311,MOUNT ALFRED
-36.0238,147.7377,337.5,2019-12-30,1311,WALWA
-35.9975,147.6264,385.1,2019-12-30,1311,MOUNT ALFRED
-36.0447,147.6074,328.6,2019-12-30,1311,BURROWYE
-36.0428,147.619,375.4,2019-12-30,1311,MOUNT ALFRED
-36.0408,147.6921,371.6,2019-12-30,1311,GUYS FOREST
-36.0056,147.6708,352.6,2019-12-30,1311,MOUNT ALFRED
-36.103,147.7002,500.0,2019-12-30,1311,GUYS FOREST
-36.1011,147.7118,500.0,2019-12-30,1311,GUYS FOREST
-36.1068,147.6765,354.6,2019-12-30,1311,GUYS FOREST
-36.0932,147.7609,394.0,2019-12-30,1311,CUDGEWA
-35.9956,147.6384,364.3,2019-12-30,1311,MOUNT ALFRED
-36.03,147.5793,313.0,2019-12-30,1311,BURROWYE
-36.0206,147.6377,367.5,2019-12-30,1311,MOUNT ALFRED
-36.0262,147.6028,332.2,2019-12-30,1311,BURROWYE
-36.0965,147.7997,322.1,2019-12-30,1311,CUDGEWA
-36.0281,147.5911,321.9,2019-12-30,1311,BURROWYE
-36.016999999999996,147.6002,330.9,2019-12-30,1311,BURROWYE
-36.0225,147.6257,328.5,2019-12-30,1311,MOUNT ALFRED
-36.0464,147.6567,339.2,2019-12-30,1311,MOUNT ALFRED
-36.0113,147.6355,382.2,2019-12-30,1311,MOUNT ALFRED
-35.9924,147.6925,343.5,2019-12-30,1311,WALWA
-35.9937,147.6502,345.1,2019-12-30,1311,MOUNT ALFRED
-36.0594,147.696,367.1,2019-12-30,1311,GUYS FOREST
-36.0189,147.5882,325.0,2019-12-30,1311,BURROWYE
-36.065,147.6612,382.1,2019-12-30,1311,GUYS FOREST
-36.0151,147.612,340.4,2019-12-30,1311,MOUNT ALFRED
-36.0208,147.5766,315.1,2019-12-30,1311,BURROWYE
-36.0097,147.5859,355.2,2019-12-30,1311,BURROWYE
-36.1138,147.7525,380.2,2019-12-30,1311,CUDGEWA
-36.1455,147.7357,338.2,2019-12-30,1311,GUYS FOREST
-36.0762,147.7113,385.0,2019-12-30,1311,GUYS FOREST
-36.0001,147.6453,338.7,2019-12-30,1311,MOUNT ALFRED
-35.9904,147.7049,318.3,2019-12-30,1311,WALWA
-36.0631,147.673,371.5,2019-12-30,1311,GUYS FOREST
-36.078,147.64,344.8,2019-12-30,1311,GUYS FOREST
-36.0094,147.6475,438.5,2019-12-30,1311,MOUNT ALFRED
-36.004,147.6214,384.6,2019-12-30,1311,MOUNT ALFRED
-36.0077,147.5979,341.1,2019-12-30,1311,MOUNT ALFRED
-36.1323,147.75799999999998,392.9,2019-12-30,1311,CUDGEWA
-36.988,148.3011,339.4,2019-12-30,1311,SUGGAN BUGGAN
-36.0031,147.5909,365.0,2019-12-30,1311,MOUNT ALFRED
-36.1639,147.7415,324.6,2019-12-30,1311,CUDGEWA
-35.9944,147.6802,349.9,2019-12-30,1311,WALWA
-36.0318,147.6278,366.1,2019-12-30,1311,MOUNT ALFRED
-36.1677,147.7176,321.0,2019-12-30,1311,BERRINGAMA
-36.1527,147.751,347.4,2019-12-30,1311,CUDGEWA
-36.1343,147.7455,376.2,2019-12-30,1311,GUYS FOREST
-36.1105,147.6539,319.5,2019-12-30,1311,GUYS FOREST
-36.0879,147.7339,405.0,2019-12-30,1311,GUYS FOREST
-36.1289,147.7187,423.4,2019-12-30,1311,GUYS FOREST
-35.9769,147.6951,336.6,2019-12-30,1311,WALWA
-35.9826,147.6597,334.2,2019-12-30,1311,MOUNT ALFRED
-35.992,147.6006,384.4,2019-12-30,1311,MOUNT ALFRED
-36.1252,147.68200000000002,322.0,2019-12-30,1311,GUYS FOREST
-35.9733,147.6576,333.9,2019-12-30,1311,WALWA
-36.125,147.7429,421.9,2019-12-30,1311,GUYS FOREST
-36.0882,147.6724,479.3,2019-12-30,1311,GUYS FOREST
-36.0669,147.7092,373.5,2019-12-30,1311,GUYS FOREST
-36.1493,147.7121,317.0,2019-12-30,1311,GUYS FOREST
-36.1435,147.7482,357.6,2019-12-30,1311,CUDGEWA
-36.0353,147.6663,350.3,2019-12-30,1311,GUYS FOREST
-36.1566,147.7267,320.8,2019-12-30,1311,GUYS FOREST
-36.1158,147.7401,454.1,2019-12-30,1311,GUYS FOREST
-36.0687,147.6377,372.7,2019-12-30,1311,GUYS FOREST
-36.1215,147.7048,424.3,2019-12-30,1311,GUYS FOREST
-36.1177,147.7282,500.0,2019-12-30,1311,GUYS FOREST
-36.1118,147.7654,364.0,2019-12-30,1311,CUDGEWA
-36.1326,147.6956,325.5,2019-12-30,1311,GUYS FOREST
-36.1005,147.7753,344.2,2019-12-30,1311,CUDGEWA
-36.1197,147.7163,500.0,2019-12-30,1311,GUYS FOREST
-36.0703,147.7485,350.8,2019-12-30,1311,GUYS FOREST
-36.1025,147.763,428.0,2019-12-30,1311,CUDGEWA
-36.1103,147.7144,500.0,2019-12-30,1311,GUYS FOREST
-36.1179,147.6675,325.3,2019-12-30,1311,GUYS FOREST
-36.0985,147.7875,334.2,2019-12-30,1311,CUDGEWA
-36.1049,147.6885,465.8,2019-12-30,1311,GUYS FOREST
-36.0521,147.6214,350.0,2019-12-30,1311,GUYS FOREST
-35.9957,147.5776,316.8,2019-12-30,1311,BURROWYE
-36.0799,147.7829,313.3,2019-12-30,1311,CUDGEWA
-36.0971,147.7365,412.6,2019-12-30,1311,GUYS FOREST
-36.0846,147.695,500.0,2019-12-30,1311,GUYS FOREST
-36.0912,147.7731,323.9,2019-12-30,1311,CUDGEWA
-36.0918,147.7095,500.0,2019-12-30,1311,GUYS FOREST
-36.0993,147.6633,331.0,2019-12-30,1311,GUYS FOREST
-36.1046,147.7501,439.8,2019-12-30,1311,GUYS FOREST
-36.0766,147.744,367.9,2019-12-30,1311,GUYS FOREST
-36.0484,147.6447,356.4,2019-12-30,1311,GUYS FOREST
-36.0899,147.7215,436.0,2019-12-30,1311,GUYS FOREST
-36.0787,147.7313,390.5,2019-12-30,1311,GUYS FOREST
-36.0168,147.6614,411.8,2019-12-30,1311,MOUNT ALFRED
-36.1141,147.691,391.1,2019-12-30,1311,GUYS FOREST
-36.0724,147.6749,415.4,2019-12-30,1311,GUYS FOREST
-36.08,147.6876,440.7,2019-12-30,1311,GUYS FOREST
-36.0389,147.7034,358.3,2019-12-30,1311,GUYS FOREST
-36.0818,147.6765,456.1,2019-12-30,1311,GUYS FOREST
-36.0075,147.6592,460.7,2019-12-30,1311,MOUNT ALFRED
-36.0631,147.7331,405.5,2019-12-30,1311,GUYS FOREST
-36.0938,147.6379,318.0,2019-12-30,1311,GUYS FOREST
-36.0723,147.7359,377.0,2019-12-30,1311,GUYS FOREST
-36.1382,147.7212,341.2,2019-12-30,1311,GUYS FOREST
-36.0781,147.6994,404.7,2019-12-30,1311,GUYS FOREST
-36.0391,147.6423,373.8,2019-12-30,1311,MOUNT ALFRED
-36.09,147.6611,375.3,2019-12-30,1311,GUYS FOREST
-36.0202,147.6997,348.1,2019-12-30,1311,WALWA
-36.0743,147.7235,382.8,2019-12-30,1311,GUYS FOREST
-36.0502,147.6331,419.2,2019-12-30,1311,GUYS FOREST
-36.0746,147.7563,319.8,2019-12-30,1311,GUYS FOREST
-36.1658,147.7295,322.5,2019-12-30,1311,BERRINGAMA
-36.0331,147.74,354.1,2019-12-30,1311,WALWA
-36.0557,147.719,361.9,2019-12-30,1311,GUYS FOREST
-35.9788,147.6832,363.9,2019-12-30,1311,WALWA
-36.0501,147.694,372.0,2019-12-30,1311,GUYS FOREST
-36.0519,147.6827,359.6,2019-12-30,1311,GUYS FOREST
-36.065,147.721,366.6,2019-12-30,1311,GUYS FOREST
-36.0706,147.6862,372.5,2019-12-30,1311,GUYS FOREST
-36.9694,148.2959,318.8,2019-12-30,1311,SUGGAN BUGGAN
-36.1474,147.7236,326.2,2019-12-30,1311,GUYS FOREST
-36.1362,147.7334,379.3,2019-12-30,1311,GUYS FOREST
-36.0538,147.731,392.7,2019-12-30,1311,GUYS FOREST
-36.005,147.5795,337.7,2019-12-30,1311,BURROWYE
-36.0576,147.7072,371.3,2019-12-30,1311,GUYS FOREST
-36.0669,147.6495,406.8,2019-12-30,1311,GUYS FOREST
-36.1344,147.6843,318.8,2019-12-30,1311,GUYS FOREST
-36.0611,147.7459,405.2,2019-12-30,1311,GUYS FOREST
-36.1415,147.7607,372.8,2019-12-30,1311,CUDGEWA
-36.0483,147.7053,361.3,2019-12-30,1311,GUYS FOREST
-36.0836,147.6653,464.3,2019-12-30,1311,GUYS FOREST
-36.0463,147.7174,354.1,2019-12-30,1311,GUYS FOREST
-36.0726,147.7684,315.1,2019-12-30,1311,CUDGEWA
-36.0937,147.6977,500.0,2019-12-30,1311,GUYS FOREST
-36.1012,147.6518,316.3,2019-12-30,1311,GUYS FOREST
-36.037,147.7152,354.2,2019-12-30,1311,GUYS FOREST
-36.0706,147.7804,311.6,2019-12-30,1311,CUDGEWA
-36.001999999999995,147.6332,391.9,2019-12-30,1311,MOUNT ALFRED
-36.0221,147.6879,334.5,2019-12-30,1311,WALWA
-36.0424,147.74200000000002,416.6,2019-12-30,1311,GUYS FOREST
-36.024,147.67600000000002,337.9,2019-12-30,1311,MOUNT ALFRED
-36.0183,147.7114,340.9,2019-12-30,1311,GUYS FOREST
-36.9642,148.268,312.6,2019-12-30,1311,SUGGAN BUGGAN
-36.0058,147.6099,360.8,2019-12-30,1311,MOUNT ALFRED
-36.0538,147.6709,342.9,2019-12-30,1311,GUYS FOREST
-35.9714,147.6692,343.1,2019-12-30,1311,WALWA
-35.9789,147.6224,375.7,2019-12-30,1311,MOUNT ALFRED
-37.0123,148.3,304.9,2019-12-30,1311,WULGULMERANG
-35.9695,147.681,345.9,2019-12-30,1311,WALWA
-36.1084,147.7266,500.0,2019-12-30,1311,GUYS FOREST
-36.9031,148.3424,340.5,2019-12-30,1311,SUGGAN BUGGAN
-36.9035,148.3116,305.6,2019-12-30,1311,SUGGAN BUGGAN
-36.9715,148.2827,372.5,2019-12-30,1311,SUGGAN BUGGAN
-36.0051,147.7333,345.0,2019-12-30,1311,WALWA
-36.9622,148.2802,358.8,2019-12-30,1311,SUGGAN BUGGAN
-36.0257,147.7254,364.0,2019-12-30,1311,GUYS FOREST
-36.0333,147.6783,336.3,2019-12-30,1311,GUYS FOREST
-36.0277,147.7129,341.8,2019-12-30,1311,GUYS FOREST
-36.0445,147.6687,328.7,2019-12-30,1311,GUYS FOREST
-36.0706,147.6258,313.8,2019-12-30,1311,GUYS FOREST
-36.0854,147.6538,378.4,2019-12-30,1311,GUYS FOREST
-36.0919,147.6496,321.3,2019-12-30,1311,GUYS FOREST
-36.0826,147.707,439.4,2019-12-30,1311,GUYS FOREST
-36.1401,147.7092,322.2,2019-12-30,1311,GUYS FOREST
-36.0834,147.821,312.7,2019-12-30,1311,CUDGEWA
-35.9862,147.6977,345.5,2019-12-30,1311,WALWA
-35.9844,147.648,328.8,2019-12-30,1311,MOUNT ALFRED
-35.9882,147.6246,397.0,2019-12-30,1311,MOUNT ALFRED
-35.9845,147.58700000000002,314.1,2019-12-30,1311,MOUNT ALFRED
-35.9807,147.6714,333.3,2019-12-30,1311,MOUNT ALFRED
-35.99,147.6735,346.5,2019-12-30,1311,MOUNT ALFRED
-35.9602,147.6788,349.9,2019-12-30,1311,WALWA
-36.041,147.6306,395.1,2019-12-30,1311,MOUNT ALFRED
-36.0164,147.7234,341.6,2019-12-30,1311,WALWA
-36.0336,147.6163,370.1,2019-12-30,1311,MOUNT ALFRED
-37.005,148.2851,328.9,2019-12-30,1311,WULGULMERANG
-36.0315,147.6899,360.8,2019-12-30,1311,WALWA
-36.96,148.2934,311.6,2019-12-30,1311,SUGGAN BUGGAN
-36.9145,148.3329,317.9,2019-12-30,1311,SUGGAN BUGGAN
-36.0244,147.6141,343.4,2019-12-30,1311,MOUNT ALFRED
-36.0128,147.6857,314.7,2019-12-30,1311,WALWA
-36.028,147.6518,389.7,2019-12-30,1311,MOUNT ALFRED
-36.0957,147.6857,500.0,2019-12-30,1311,GUYS FOREST
-35.977,147.634,353.7,2019-12-30,1311,MOUNT ALFRED
-35.9901,147.6128,349.1,2019-12-30,1311,MOUNT ALFRED
-35.9621,147.667,350.5,2019-12-30,1311,WALWA
-35.9696,147.6202,347.0,2019-12-30,1311,MOUNT ALFRED
-36.0012,147.60299999999998,345.9,2019-12-30,1311,MOUNT ALFRED
-35.9677,147.632,332.5,2019-12-30,1311,MOUNT ALFRED
-35.9509,147.6769,358.8,2019-12-30,1311,WALWA
-35.964,147.6555,335.2,2019-12-30,1311,WALWA
-37.0015,148.2785,326.3,2019-12-30,1311,WULGULMERANG
-35.9547,147.6534,316.9,2019-12-30,1311,MOUNT ALFRED
-35.9808,147.6106,350.0,2019-12-30,1311,MOUNT ALFRED
-36.9735,148.2707,313.6,2019-12-30,1311,SUGGAN BUGGAN
-36.9808,148.2855,358.9,2019-12-30,1311,SUGGAN BUGGAN
-36.9921,148.2759,307.7,2019-12-30,1311,WULGULMERANG
-36.9787,148.2985,321.7,2019-12-30,1311,SUGGAN BUGGAN
-37.0589,148.1342,325.9,2019-12-30,1311,BRUMBY
-36.0799,147.6279,323.7,2019-12-30,1311,GUYS FOREST
-36.0612,147.6847,366.3,2019-12-30,1311,GUYS FOREST
-36.009,147.7094,331.0,2019-12-30,1311,WALWA
-36.0743,147.6633,500.0,2019-12-30,1311,GUYS FOREST
-36.0892,147.63,320.0,2019-12-30,1311,GUYS FOREST
-37.003,148.2976,344.0,2019-12-30,1311,WULGULMERANG
-37.056999999999995,148.1463,338.3,2019-12-30,1311,BRUMBY
-35.9659,147.6436,334.1,2019-12-30,1311,MOUNT ALFRED
-36.0687,147.6979,368.4,2019-12-30,1311,GUYS FOREST
-36.9995,148.2906,371.0,2019-12-30,1311,WULGULMERANG
-36.9124,148.3452,312.7,2019-12-30,1311,SUGGAN BUGGAN
-36.9902,148.2881,383.1,2019-12-30,1311,WULGULMERANG
-37.0509,148.1834,310.9,2019-12-30,1311,BRUMBY
-36.025999999999996,147.6637,372.7,2019-12-30,1311,MOUNT ALFRED
-36.0148,147.6735,356.2,2019-12-30,1311,MOUNT ALFRED
-35.9863,147.6363,367.9,2019-12-30,1311,MOUNT ALFRED
-35.9938,147.5891,354.0,2019-12-30,1311,BURROWYE
-36.9051,148.3305,335.9,2019-12-30,1311,SUGGAN BUGGAN
-35.9963,147.6685,345.6,2019-12-30,1311,MOUNT ALFRED
-36.0109,147.6976,322.0,2019-12-30,1311,WALWA
-36.126999999999995,147.7308,474.9,2019-12-30,1311,GUYS FOREST
-36.0991,147.724,469.1,2019-12-30,1311,GUYS FOREST
-36.0372,147.6541,366.2,2019-12-30,1311,MOUNT ALFRED
-36.0518,147.7437,413.5,2019-12-30,1311,GUYS FOREST
-36.0355,147.605,352.0,2019-12-30,1311,BURROWYE
-36.0444,147.7297,417.2,2019-12-30,1311,GUYS FOREST
-36.0557,147.6591,342.7,2019-12-30,1311,GUYS FOREST
-37.2124,148.3734,336.7,2019-12-30,1449,YALMY
-37.3275,148.4853,314.3,2019-12-30,1449,YALMY
-37.4189,148.5027,328.5,2019-12-30,1449,NURRAN
-37.4557,148.679,416.3,2019-12-30,1449,NURRAN
-37.3402,148.7295,355.6,2019-12-30,1449,GOONGERAH
-37.4043,148.6411,377.3,2019-12-30,1449,NURRAN
-37.4075,148.5359,420.9,2019-12-30,1449,NURRAN
-37.3137,148.0194,329.8,2019-12-30,1449,BUCHAN
-37.3178,148.0392,338.7,2019-12-30,1449,BUCHAN
-37.412,148.6787,376.8,2019-12-30,1449,ERRINUNDRA
-37.4316,148.7148,400.3,2019-12-30,1449,ERRINUNDRA
-36.0549,147.7547,339.9,2019-12-30,1449,GUYS FOREST
-37.4039,148.5791,351.7,2019-12-30,1449,NURRAN
-36.0132,147.6852,326.9,2019-12-30,1449,WALWA
-37.4059,147.8127,319.9,2019-12-30,1449,ENSAY
-37.3885,148.5641,341.7,2019-12-30,1449,GOONGERAH
-37.3657,148.63299999999998,351.9,2019-12-30,1449,GOONGERAH
-37.4081,148.6597,382.7,2019-12-30,1449,NURRAN
-37.3923,148.5827,348.2,2019-12-30,1449,NURRAN
-37.4158,148.5472,386.0,2019-12-30,1449,NURRAN
-37.482,148.6286,417.6,2019-12-30,1449,NURRAN
-36.0453,147.7095,339.3,2019-12-30,1449,GUYS FOREST
-36.0084,147.6634,333.4,2019-12-30,1449,MOUNT ALFRED
-37.3151,148.0123,322.5,2019-12-30,1449,BUCHAN
-37.3392,148.5428,325.4,2019-12-30,1449,GOONGERAH
-37.4581,148.6641,404.0,2019-12-30,1449,NURRAN
-37.1573,148.3499,321.5,2019-12-30,1449,DEDDICK VALLEY
-37.3642,148.5062,368.1,2019-12-30,1449,YALMY
-37.4936,148.625,407.7,2019-12-30,1449,NURRAN
-37.4006,148.6826,375.8,2019-12-30,1449,ERRINUNDRA
-37.3872,148.7958,325.1,2019-12-30,1449,GOONGERAH
-37.2556,148.6761,338.6,2019-12-30,1449,BONANG
-37.2785,148.6682,324.3,2019-12-30,1449,BONANG
-37.3477,148.6457,372.6,2019-12-30,1449,GOONGERAH
-37.396,148.5406,376.7,2019-12-30,1449,NURRAN
-36.021,147.6593,326.5,2019-12-30,1449,MOUNT ALFRED
-37.345,148.4735,314.8,2019-12-30,1449,YALMY
-37.3966,148.6632,373.4,2019-12-30,1449,NURRAN
-37.4387,148.5384,359.0,2019-12-30,1449,NURRAN
-37.3506,148.6784,368.5,2019-12-30,1449,GOONGERAH
-37.4395,148.6012,390.0,2019-12-30,1449,NURRAN
-37.3673,148.7585,351.9,2019-12-30,1449,GOONGERAH
-37.3776,148.6904,371.4,2019-12-30,1449,GOONGERAH
-37.3891,148.6865,374.0,2019-12-30,1449,GOONGERAH
-37.3761,148.7864,329.1,2019-12-30,1449,GOONGERAH
-37.4313,148.5622,392.1,2019-12-30,1449,NURRAN
-37.3304,148.5819,360.5,2019-12-30,1449,GOONGERAH
-36.1153,147.7278,358.8,2019-12-30,1449,GUYS FOREST
-37.3211,148.7559,311.0,2019-12-30,1449,GOONGERAH
-37.2467,148.3348,377.9,2019-12-30,1449,GELANTIPY
-37.3363,148.6501,384.4,2019-12-30,1449,GOONGERAH
-37.3013,148.5991,434.9,2019-12-30,1449,GOONGERAH
-37.3323,148.6904,344.1,2019-12-30,1449,GOONGERAH
-37.3444,148.75,350.0,2019-12-30,1449,GOONGERAH
-37.2433,148.6475,341.4,2019-12-30,1449,BONANG
-37.3126,148.5943,475.6,2019-12-30,1449,GOONGERAH
-37.2596,148.6956,322.9,2019-12-30,1449,BONANG
-37.321,148.6354,398.2,2019-12-30,1449,GOONGERAH
-37.3672,148.7422,365.1,2019-12-30,1449,GOONGERAH
-37.3684,148.5264,348.7,2019-12-30,1449,GOONGERAH
-36.0503,147.7332,340.8,2019-12-30,1449,GUYS FOREST
-37.3348,148.6026,379.7,2019-12-30,1449,GOONGERAH
-37.3431,148.6425,374.3,2019-12-30,1449,GOONGERAH
-37.3756,148.4409,316.4,2019-12-30,1449,YALMY
-36.0925,147.7396,336.1,2019-12-30,1449,GUYS FOREST
-36.0755,147.7234,344.9,2019-12-30,1449,GUYS FOREST
-36.0318,147.7083,334.4,2019-12-30,1449,GUYS FOREST
-37.5233,148.6085,323.9,2019-12-30,1449,NURRAN
-37.501,148.6013,345.3,2019-12-30,1449,NURRAN
-37.444,148.6818,401.7,2019-12-30,1449,ERRINUNDRA
-37.4748,148.6529,405.5,2019-12-30,1449,ERRINUNDRA
-37.4358,148.7355,403.3,2019-12-30,1449,ERRINUNDRA
-37.3591,148.7021,370.5,2019-12-30,1449,GOONGERAH
-36.1382,147.702,358.3,2019-12-30,1449,GUYS FOREST
-37.4305,148.5277,353.3,2019-12-30,1449,NURRAN
-36.0714,147.6418,329.0,2019-12-30,1449,GUYS FOREST
-37.4273,148.5428,399.9,2019-12-30,1449,NURRAN
-37.2904,148.666,330.4,2019-12-30,1449,BONANG
-36.0969,147.6346,336.1,2019-12-30,1449,GUYS FOREST
-35.997,147.6728,317.3,2019-12-30,1449,WALWA
-37.3468,148.6601,371.1,2019-12-30,1449,GOONGERAH
-37.4514,148.6587,406.0,2019-12-30,1449,NURRAN
-37.3018,147.9502,330.9,2019-12-30,1449,NUNNIONG
-37.3694,147.6424,330.8,2019-12-30,1449,BROOKVILLE
-37.3812,147.6362,320.5,2019-12-30,1449,BROOKVILLE
-37.4348,148.5193,321.1,2019-12-30,1449,NURRAN
-36.0364,147.7295,328.5,2019-12-30,1449,GUYS FOREST
-37.4093,147.7681,328.3,2019-12-30,1449,STIRLING
-37.3453,148.8145,332.1,2019-12-30,1449,GOONGERAH
-37.5433,148.6284,318.6,2019-12-30,1449,NURRAN
-37.4189,148.5316,397.0,2019-12-30,1449,NURRAN
-37.3256,148.0153,323.3,2019-12-30,1449,BUCHAN
-37.4429,148.5586,414.2,2019-12-30,1449,NURRAN
-37.2799,147.9193,326.0,2019-12-30,1449,NUNNIONG
-37.3527,148.5107,336.0,2019-12-30,1449,YALMY
-37.2847,147.9421,368.1,2019-12-30,1449,NUNNIONG
-37.4429,148.7103,406.2,2019-12-30,1449,ERRINUNDRA
-37.4544,148.7065,417.8,2019-12-30,1449,ERRINUNDRA
-36.0015,147.694,326.5,2019-12-30,1449,WALWA
-37.3726,148.5467,337.8,2019-12-30,1449,GOONGERAH
-37.3992,148.4954,367.6,2019-12-30,1449,YALMY
-37.3844,147.7732,316.7,2019-12-30,1449,ENSAY
-36.0141,147.6894,328.1,2019-12-30,1449,WALWA
-37.1814,148.5867,318.4,2019-12-30,1449,BONANG
-37.5278,148.6124,327.4,2019-12-30,1449,NURRAN
-36.0842,147.6382,336.1,2019-12-30,1449,GUYS FOREST
-36.0664,147.6185,324.4,2019-12-30,1449,GUYS FOREST
-37.2889,147.9624,356.7,2019-12-30,1449,NUNNIONG
-37.446999999999996,148.7305,402.4,2019-12-30,1449,ERRINUNDRA
-37.4423,148.5857,396.6,2019-12-30,1449,NURRAN
-37.4159,148.6377,370.0,2019-12-30,1449,NURRAN
-37.4119,148.6182,356.9,2019-12-30,1449,NURRAN
-37.4276,148.6348,381.6,2019-12-30,1449,NURRAN
-37.4501,148.6245,393.1,2019-12-30,1449,NURRAN
-37.4344,148.547,396.4,2019-12-30,1449,NURRAN
-37.4045,147.7453,320.5,2019-12-30,1449,STIRLING
-37.397,147.7713,331.5,2019-12-30,1449,BROOKVILLE
-37.3829,148.7595,368.6,2019-12-30,1449,GOONGERAH
-37.4389,148.6904,409.6,2019-12-30,1449,ERRINUNDRA
-36.0347,147.6593,324.7,2019-12-30,1449,MOUNT ALFRED
-37.3249,148.6546,368.9,2019-12-30,1449,GOONGERAH
-37.2915,147.9132,311.9,2019-12-30,1449,ENSAY NORTH
-37.423,148.5515,393.4,2019-12-30,1449,NURRAN
-37.427,148.5712,392.2,2019-12-30,1449,NURRAN
-37.4107,148.4912,322.6,2019-12-30,1449,YALMY
-37.3123,148.5323,323.3,2019-12-30,1449,GOONGERAH
-37.4521,148.7207,396.0,2019-12-30,1449,ERRINUNDRA
-37.2858,148.5839,364.6,2019-12-30,1449,BONANG
-37.3019,148.722,315.3,2019-12-30,1449,GOONGERAH
-37.1738,148.369,331.2,2019-12-30,1449,DEDDICK VALLEY
-37.2479,148.6393,333.9,2019-12-30,1449,BONANG
-37.2747,148.6497,321.7,2019-12-30,1449,BONANG
-37.2246,148.4093,321.8,2019-12-30,1449,YALMY
-37.2128,148.4131,330.0,2019-12-30,1449,YALMY
-37.2439,148.6201,320.6,2019-12-30,1449,BONANG
-37.357,148.8123,331.9,2019-12-30,1449,GOONGERAH
-37.3246,148.7132,341.4,2019-12-30,1449,GOONGERAH
-37.2863,148.7055,328.1,2019-12-30,1449,BONANG
-37.2898,148.6036,341.5,2019-12-30,1449,BONANG
-37.3173,148.737,347.6,2019-12-30,1449,GOONGERAH
-37.3486,148.77100000000002,320.5,2019-12-30,1449,GOONGERAH
-37.3096,148.6396,335.2,2019-12-30,1449,GOONGERAH
-37.3241,148.5898,441.5,2019-12-30,1449,GOONGERAH
-37.3287,148.6729,343.6,2019-12-30,1449,GOONGERAH
-37.336,148.7089,335.9,2019-12-30,1449,GOONGERAH
-37.3286,148.7327,359.9,2019-12-30,1449,GOONGERAH
-37.2356,148.6097,321.8,2019-12-30,1449,BONANG
-37.3579,148.5952,341.2,2019-12-30,1449,GOONGERAH
-37.1964,148.3564,346.2,2019-12-30,1449,DEDDICK VALLEY
-37.3488,148.49200000000002,337.0,2019-12-30,1449,YALMY
-37.2933,148.5602,319.8,2019-12-30,1449,BONANG
-37.3368,148.7727,312.3,2019-12-30,1449,GOONGERAH
-37.3053,148.6788,325.5,2019-12-30,1449,GOONGERAH
-37.3052,148.6184,348.9,2019-12-30,1449,GOONGERAH
-37.2511,148.3562,341.7,2019-12-30,1449,YALMY
-37.3741,147.6641,327.7,2019-12-30,1449,BROOKVILLE
-37.2055,148.4012,352.1,2019-12-30,1449,DEDDICK VALLEY
-37.2348,148.3383,408.0,2019-12-30,1449,GELANTIPY
-37.2084,148.3922,369.2,2019-12-30,1449,YALMY
-37.2974,148.5804,426.3,2019-12-30,1449,BONANG
